datetime_rounded,water_soil,soil_temp_moisture,conduct_soil,leaf_moisture,leaf_temperature,ph1_soil,soil_temp_ph,soilnitrogen,soilphosphorous,soilpottasium,hour_of_day,is_daylight,day_of_week,day_of_period,moisture_rolling_mean,moisture_rolling_std,moisture_rate_of_change,temp_rolling_max,stress_level
2024-11-07 07:15:00,15.61,23.2,104.0,2.4,21.6,6.05,22.8,3,8,4,7,1,3,7,15.72,0.07,-0.11,23.29,Moderately Stressed
2024-11-07 07:30:00,15.58,23.39,105.0,2.4,22.1,6.04,23.1,3,8,4,7,1,3,7,15.7,0.08,-0.09,23.39,Moderately Stressed
2024-11-07 07:45:00,15.53,23.5,105.0,2.2,22.3,6.04,23.1,3,8,4,7,1,3,7,15.68,0.09,-0.12,23.5,Moderately Stressed
2024-11-07 08:00:00,15.5,23.6,105.0,2.2,22.3,6.03,23.2,3,8,4,8,1,3,7,15.66,0.09,-0.11,23.6,Moderately Stressed
2024-11-07 08:15:00,15.5,23.6,105.0,2.2,22.7,6.02,23.3,3,8,4,8,1,3,7,15.63,0.1,-0.11,23.6,Moderately Stressed
2024-11-07 08:30:00,15.45,23.79,105.0,2.1,23.6,6.01,23.5,3,8,4,8,1,3,7,15.61,0.1,-0.13,23.79,Moderately Stressed
2024-11-07 08:45:00,15.38,24.01,106.0,2.0,25.2,6.01,23.5,3,8,4,8,1,3,7,15.58,0.11,-0.15,24.01,Moderately Stressed
2024-11-07 09:00:00,16.1,24.41,114.0,2.0,25.2,5.99,24.1,8,22,11,9,1,3,7,15.61,0.18,0.6,24.41,Moderately Stressed
2024-11-07 09:15:00,16.1,24.41,114.0,1.8,26.4,6.1,25.6,9,26,13,9,1,3,7,15.64,0.23,0.6,24.41,Moderately Stressed
2024-11-07 09:30:00,16.98,25.45,124.0,1.7,28.6,6.04,26.2,7,19,9,9,1,3,7,15.75,0.45,1.53,25.45,Moderately Stressed
2024-11-07 09:45:00,16.98,25.45,124.0,1.5,29.5,6.04,26.2,7,19,9,9,1,3,8,15.86,0.57,1.6,25.45,Moderately Stressed
2024-11-07 10:00:00,18.18,25.97,139.0,1.5,29.5,6.11,26.4,10,30,15,10,1,3,8,16.07,0.87,2.08,25.97,Healthy
2024-11-07 10:15:00,18.18,25.97,139.0,1.6,32.6,5.99,28.6,8,23,11,10,1,3,8,16.29,1.05,2.08,25.97,Healthy
2024-11-07 10:30:00,18.18,25.97,139.0,1.3,37.8,5.85,31.7,10,28,14,10,1,3,8,16.5,1.15,1.2,25.97,Healthy
2024-11-07 10:45:00,18.07,29.23,142.0,1.1,36.9,5.85,31.7,12,35,17,10,1,3,8,16.72,1.19,1.09,29.23,Healthy
2024-11-07 11:00:00,18.07,29.23,142.0,1.1,36.9,5.88,31.0,11,31,15,11,1,3,8,16.93,1.18,-0.11,29.23,Healthy
2024-11-07 11:15:00,18.07,29.23,142.0,1.1,36.5,5.91,31.1,13,38,19,11,1,3,8,17.14,1.13,-0.11,29.23,Healthy
2024-11-07 11:30:00,18.52,29.7,148.0,1.0,36.2,5.88,31.1,12,35,17,11,1,3,8,17.4,1.05,0.34,29.7,Healthy
2024-11-07 11:45:00,18.21,29.76,138.0,1.1,37.2,5.88,31.1,11,31,15,11,1,3,8,17.64,0.86,0.14,29.76,Healthy
2024-11-07 12:00:00,17.85,29.86,132.0,1.1,37.2,5.86,31.2,9,26,13,12,1,3,8,17.78,0.71,-0.22,29.86,Moderately Stressed
2024-11-07 12:15:00,17.85,29.86,132.0,0.9,33.4,5.92,30.1,8,23,11,12,1,3,8,17.93,0.48,-0.22,29.86,Moderately Stressed
2024-11-07 12:30:00,17.59,29.54,127.0,0.9,32.2,5.93,29.9,8,22,11,12,1,3,8,17.98,0.39,-0.93,29.86,Moderately Stressed
2024-11-07 12:45:00,17.59,29.54,127.0,1.0,34.0,5.93,29.9,7,21,10,12,1,3,8,18.03,0.27,-0.62,29.86,Moderately Stressed
2024-11-07 13:00:00,16.9,29.87,121.0,1.0,34.0,5.91,30.1,7,21,10,13,1,3,8,17.92,0.42,-0.95,29.87,Moderately Stressed
2024-11-07 13:15:00,16.9,29.87,121.0,0.9,36.7,5.88,30.5,7,19,9,13,1,3,8,17.82,0.5,-0.95,29.87,Moderately Stressed
2024-11-07 13:30:00,16.86,30.07,117.0,0.9,34.2,5.91,30.0,6,19,9,13,1,3,8,17.71,0.56,-0.73,30.07,Moderately Stressed
2024-11-07 13:45:00,16.69,30.1,115.0,0.8,34.7,5.91,30.0,6,18,9,13,1,3,8,17.59,0.61,-0.9,30.1,Moderately Stressed
2024-11-07 14:00:00,16.52,30.23,114.0,0.8,34.7,5.9,30.2,6,18,9,14,1,3,8,17.46,0.66,-0.38,30.23,Moderately Stressed
2024-11-07 14:15:00,16.52,30.23,114.0,0.9,34.6,5.91,30.1,6,17,8,14,1,3,8,17.33,0.69,-0.38,30.23,Moderately Stressed
2024-11-07 14:30:00,16.48,30.18,112.0,1.0,33.4,5.91,30.0,6,17,8,14,1,3,8,17.16,0.61,-0.38,30.23,Moderately Stressed
2024-11-07 14:45:00,16.51,30.17,111.0,0.9,30.8,5.91,30.0,5,16,8,14,1,3,8,17.02,0.54,-0.18,30.23,Moderately Stressed
2024-11-07 15:00:00,16.37,29.85,109.0,0.9,30.8,5.95,29.3,5,16,8,15,1,3,8,16.9,0.5,-0.15,30.23,Moderately Stressed
2024-11-07 15:15:00,16.37,29.85,109.0,0.9,30.9,5.95,29.2,5,15,7,15,1,3,8,16.78,0.43,-0.15,30.23,Moderately Stressed
2024-11-07 15:30:00,16.32,29.74,108.0,0.9,30.8,5.95,29.1,5,15,7,15,1,3,8,16.67,0.36,-0.16,30.23,Moderately Stressed
2024-11-07 15:45:00,16.21,29.64,107.0,1.0,30.1,5.95,29.1,5,14,7,15,1,3,8,16.55,0.23,-0.3,30.23,Moderately Stressed
2024-11-07 16:00:00,16.21,29.64,107.0,1.0,30.1,5.97,28.9,5,14,7,16,1,3,8,16.5,0.23,-0.16,30.23,Moderately Stressed
2024-11-07 16:15:00,16.15,29.3,105.0,1.0,29.7,5.97,28.7,5,14,7,16,1,3,8,16.43,0.21,-0.22,30.23,Moderately Stressed
2024-11-07 16:30:00,16.15,29.3,105.0,1.0,28.7,5.99,28.3,5,14,7,16,1,3,8,16.38,0.17,-0.17,30.23,Moderately Stressed
2024-11-07 16:45:00,16.12,29.08,105.0,1.1,28.5,5.99,28.3,5,14,7,16,1,3,8,16.33,0.16,-0.09,30.23,Moderately Stressed
2024-11-07 17:00:00,16.06,28.91,104.0,1.1,28.5,6.0,28.1,4,13,6,17,1,3,8,16.29,0.16,-0.15,30.23,Moderately Stressed
2024-11-07 17:15:00,16.06,28.91,104.0,1.2,27.2,6.02,27.7,4,13,6,17,1,3,8,16.25,0.16,-0.09,30.18,Moderately Stressed
2024-11-07 17:30:00,16.19,28.58,105.0,1.2,25.2,6.04,27.1,4,13,6,17,1,3,8,16.23,0.14,0.04,30.17,Moderately Stressed
2024-11-07 17:45:00,16.13,28.2,103.0,1.4,24.4,6.04,27.1,4,12,6,17,1,3,8,16.2,0.11,0.01,29.85,Moderately Stressed
2024-11-07 18:00:00,16.12,27.89,102.0,1.4,24.4,6.05,26.8,4,12,6,18,1,3,8,16.17,0.09,0.06,29.85,Moderately Stressed
2024-11-07 18:15:00,16.12,27.89,102.0,1.6,24.1,6.06,26.6,4,12,6,18,1,3,8,16.15,0.07,0.06,29.74,Moderately Stressed
2024-11-07 18:30:00,16.14,27.43,102.0,1.6,24.2,6.07,26.4,4,12,6,18,1,3,8,16.14,0.05,-0.05,29.64,Moderately Stressed
2024-11-07 18:45:00,16.14,27.43,102.0,1.7,23.9,6.07,26.4,4,12,6,18,1,3,8,16.13,0.04,0.01,29.64,Moderately Stressed
2024-11-07 19:00:00,16.01,27.22,99.0,1.7,23.9,6.07,26.2,4,12,6,19,0,3,8,16.12,0.05,-0.11,29.3,Moderately Stressed
2024-11-07 19:15:00,16.01,27.22,99.0,1.8,24.0,6.07,26.1,4,12,6,19,0,3,8,16.1,0.06,-0.11,29.3,Moderately Stressed
2024-11-07 19:30:00,15.98,27.03,99.0,1.8,24.0,6.07,26.0,4,12,6,19,0,3,8,16.09,0.06,-0.16,29.08,Moderately Stressed
2024-11-07 19:45:00,15.95,26.87,99.0,2.0,23.7,6.07,26.0,4,12,6,19,0,3,8,16.08,0.08,-0.19,28.91,Moderately Stressed
2024-11-07 20:00:00,15.94,26.69,98.0,2.0,23.7,6.08,25.7,4,12,6,20,0,3,8,16.07,0.08,-0.07,28.91,Moderately Stressed
2024-11-07 20:15:00,15.94,26.69,98.0,2.0,23.6,6.09,25.6,4,12,6,20,0,3,8,16.06,0.09,-0.07,28.58,Moderately Stressed
2024-11-07 20:30:00,15.9,26.49,98.0,2.0,23.5,6.09,25.4,4,11,5,20,0,3,8,16.03,0.09,-0.08,28.2,Moderately Stressed
2024-11-07 20:45:00,15.9,26.49,98.0,2.0,23.3,6.09,25.4,4,11,5,20,0,3,8,16.01,0.09,-0.05,27.89,Moderately Stressed
2024-11-07 21:00:00,15.83,26.18,97.0,2.0,23.3,6.09,25.4,4,11,5,21,0,3,8,15.99,0.1,-0.11,27.89,Moderately Stressed
2024-11-07 21:15:00,15.83,26.18,97.0,2.2,22.7,6.11,25.0,4,11,5,21,0,3,8,15.96,0.1,-0.11,27.43,Moderately Stressed
2024-11-07 21:30:00,15.85,25.98,97.0,2.2,22.7,6.12,24.8,4,11,5,21,0,3,8,15.94,0.09,-0.05,27.43,Moderately Stressed
2024-11-07 21:45:00,15.85,25.85,99.0,2.4,22.2,6.12,24.8,4,11,5,21,0,3,8,15.92,0.07,-0.05,27.22,Moderately Stressed
2024-11-07 22:00:00,15.85,25.65,99.0,2.4,22.2,6.13,24.6,4,11,5,22,0,3,8,15.9,0.06,0.02,27.22,Moderately Stressed
2024-11-07 22:15:00,15.85,25.65,99.0,2.4,21.9,6.14,24.4,4,11,5,22,0,3,8,15.89,0.05,0.02,27.03,Moderately Stressed
2024-11-07 22:30:00,15.86,25.45,99.0,2.6,21.4,6.15,24.1,4,11,5,22,0,3,8,15.88,0.04,0.01,26.87,Moderately Stressed
2024-11-07 22:45:00,15.88,25.23,98.0,2.8,21.2,6.15,24.1,4,11,5,22,0,3,8,15.87,0.04,0.03,26.69,Moderately Stressed
2024-11-07 23:00:00,15.88,25.04,98.0,2.8,21.2,6.16,23.8,3,11,5,23,0,3,8,15.87,0.03,0.03,26.69,Moderately Stressed
2024-11-07 23:15:00,15.88,25.04,98.0,2.8,21.3,6.16,23.8,3,11,5,23,0,3,8,15.86,0.02,0.03,26.49,Moderately Stressed
2024-11-07 23:30:00,15.81,24.92,97.0,3.0,21.1,6.16,23.7,3,11,5,23,0,3,8,15.86,0.03,-0.05,26.49,Moderately Stressed
2024-11-07 23:45:00,15.79,24.74,97.0,3.0,20.7,6.16,23.7,3,10,5,23,0,3,8,15.85,0.03,-0.09,26.18,Moderately Stressed
2024-11-08 00:00:00,15.76,24.56,97.0,3.0,20.7,6.16,23.5,3,10,5,0,0,4,8,15.84,0.04,-0.12,26.18,Moderately Stressed
2024-11-08 00:15:00,15.76,24.56,97.0,3.1,20.5,6.17,23.3,3,10,5,0,0,4,8,15.84,0.04,-0.12,25.98,Moderately Stressed
2024-11-08 00:30:00,15.75,24.4,96.0,3.4,20.4,6.18,23.1,3,10,5,0,0,4,8,15.83,0.05,-0.06,25.85,Moderately Stressed
2024-11-08 00:45:00,15.75,24.22,96.0,3.4,20.2,6.18,23.1,3,10,5,0,0,4,8,15.82,0.05,-0.04,25.65,Moderately Stressed
2024-11-08 01:00:00,15.74,24.1,96.0,3.4,20.2,6.18,23.0,3,10,5,1,0,4,8,15.81,0.06,-0.02,25.65,Moderately Stressed
2024-11-08 01:15:00,15.74,24.1,96.0,3.4,20.2,6.18,22.9,3,10,5,1,0,4,8,15.8,0.06,-0.02,25.45,Moderately Stressed
2024-11-08 01:30:00,15.74,23.95,96.0,3.6,20.1,6.18,22.8,3,10,5,1,0,4,8,15.79,0.06,-0.01,25.23,Moderately Stressed
2024-11-08 01:45:00,15.76,23.81,96.0,3.8,20.0,6.18,22.8,3,10,5,1,0,4,8,15.78,0.05,0.01,25.04,Moderately Stressed
2024-11-08 02:00:00,15.75,23.7,95.0,3.8,20.0,6.18,22.6,3,10,5,2,0,4,8,15.77,0.04,0.01,25.04,Moderately Stressed
2024-11-08 02:15:00,15.75,23.7,95.0,4.3,19.9,6.18,22.5,3,10,5,2,0,4,8,15.76,0.02,0.01,24.92,Moderately Stressed
2024-11-08 02:30:00,15.73,23.59,95.0,5.4,19.7,6.19,22.4,3,10,5,2,0,4,8,15.75,0.02,-0.01,24.74,Moderately Stressed
2024-11-08 02:45:00,15.91,23.47,97.0,6.9,19.6,6.19,22.4,3,10,5,2,0,4,8,15.76,0.05,0.15,24.56,Moderately Stressed
2024-11-08 03:00:00,15.68,23.32,94.0,6.9,19.6,6.19,22.2,3,10,5,3,0,4,8,15.76,0.05,-0.07,24.56,Moderately Stressed
2024-11-08 03:15:00,15.68,23.32,94.0,8.7,19.5,6.19,22.1,3,9,4,3,0,4,8,15.75,0.06,-0.07,24.4,Moderately Stressed
2024-11-08 03:30:00,15.69,23.19,94.0,9.4,19.4,6.2,22.0,3,9,4,3,0,4,8,15.74,0.06,-0.04,24.22,Moderately Stressed
2024-11-08 03:45:00,15.67,23.09,94.0,10.0,19.3,6.2,22.0,3,10,5,3,0,4,8,15.74,0.06,-0.24,24.1,Moderately Stressed
2024-11-08 04:00:00,15.64,22.98,94.0,10.0,19.3,6.2,21.9,3,9,4,4,0,4,8,15.73,0.07,-0.04,24.1,Moderately Stressed
2024-11-08 04:15:00,15.64,22.98,94.0,10.2,19.2,6.2,21.8,3,9,4,4,0,4,8,15.72,0.07,-0.04,23.95,Moderately Stressed
2024-11-08 04:30:00,15.66,22.87,94.0,10.8,19.1,6.21,21.7,3,9,4,4,0,4,8,15.71,0.08,-0.03,23.81,Moderately Stressed
2024-11-08 04:45:00,15.65,22.76,94.0,9.4,18.9,6.21,21.7,3,9,4,4,0,4,8,15.7,0.08,-0.02,23.7,Moderately Stressed
2024-11-08 05:00:00,15.67,22.65,94.0,9.4,18.9,6.21,21.5,3,9,4,5,0,4,8,15.7,0.07,0.03,23.7,Moderately Stressed
2024-11-08 05:15:00,15.67,22.65,94.0,8.9,18.8,6.21,21.4,3,9,4,5,0,4,8,15.69,0.07,0.03,23.59,Moderately Stressed
2024-11-08 05:30:00,15.65,22.54,94.0,8.6,18.7,6.21,21.3,3,10,5,5,0,4,8,15.68,0.07,-0.01,23.47,Moderately Stressed
2024-11-08 05:45:00,15.67,22.42,94.0,8.0,18.6,6.21,21.3,3,9,4,5,0,4,8,15.66,0.02,0.02,23.32,Moderately Stressed
2024-11-08 06:00:00,15.69,22.31,94.0,8.0,18.6,6.21,21.2,3,9,4,6,1,4,8,15.66,0.02,0.02,23.32,Moderately Stressed
2024-11-08 06:15:00,15.69,22.31,94.0,8.2,18.4,6.22,21.1,3,9,4,6,1,4,8,15.67,0.02,0.02,23.19,Moderately Stressed
2024-11-08 06:30:00,15.67,22.22,94.0,8.4,18.6,6.21,21.1,3,9,4,6,1,4,8,15.66,0.02,0.02,23.09,Moderately Stressed
2024-11-08 06:45:00,15.67,22.16,94.0,6.6,18.9,6.21,21.1,3,9,4,6,1,4,8,15.66,0.02,0.0,22.98,Moderately Stressed
2024-11-08 07:00:00,15.66,22.16,95.0,6.6,18.9,6.21,21.1,3,9,4,7,1,4,8,15.67,0.02,-0.03,22.98,Moderately Stressed
2024-11-08 07:15:00,15.66,22.16,95.0,4.4,19.5,6.21,21.3,3,9,4,7,1,4,8,15.67,0.01,-0.03,22.87,Moderately Stressed
2024-11-08 07:30:00,15.63,22.23,95.0,3.2,20.4,6.19,21.6,3,9,4,7,1,4,8,15.66,0.02,-0.04,22.76,Moderately Stressed
2024-11-08 07:45:00,15.27,22.36,90.0,2.5,25.6,6.19,21.6,3,9,4,7,1,4,8,15.63,0.12,-0.4,22.65,Moderately Stressed
2024-11-08 08:00:00,15.05,22.98,90.0,2.5,25.6,6.15,22.5,3,9,4,8,1,4,8,15.58,0.2,-0.61,22.98,Moderately Stressed
2024-11-08 08:15:00,15.05,22.98,90.0,2.1,29.8,6.09,23.9,3,9,4,8,1,4,8,15.53,0.25,-0.61,22.98,Moderately Stressed
2024-11-08 08:30:00,14.86,23.74,91.0,1.8,32.3,6.02,25.3,3,9,4,8,1,4,8,15.46,0.31,-0.77,23.74,Moderately Stressed
2024-11-08 08:45:00,14.77,24.51,92.0,1.6,33.5,6.02,25.3,3,9,4,8,1,4,8,15.39,0.36,-0.5,24.51,Moderately Stressed
2024-11-08 09:00:00,14.61,25.16,92.0,1.6,33.5,5.96,26.9,3,9,4,9,1,4,8,15.3,0.41,-0.44,25.16,Moderately Stressed
2024-11-08 09:15:00,14.61,25.16,92.0,1.4,32.5,5.9,27.9,3,10,5,9,1,4,8,15.21,0.44,-0.44,25.16,Moderately Stressed
2024-11-08 09:30:00,14.54,25.87,92.0,1.3,31.6,5.87,28.6,3,10,5,9,1,4,8,15.12,0.45,-0.32,25.87,Moderately Stressed
2024-11-08 09:45:00,14.43,26.6,93.0,1.2,32.3,5.87,28.6,3,10,5,9,1,4,9,15.01,0.45,-0.34,26.6,Moderately Stressed
2024-11-08 10:00:00,14.29,27.44,93.0,1.2,32.3,5.8,29.7,3,10,5,10,1,4,9,14.9,0.45,-0.32,27.44,Moderately Stressed
2024-11-08 10:15:00,14.29,27.44,93.0,1.1,32.8,5.76,30.2,3,10,5,10,1,4,9,14.78,0.41,-0.32,27.44,Moderately Stressed
2024-11-08 10:30:00,14.17,28.27,93.0,1.0,33.5,5.7,31.2,3,10,5,10,1,4,9,14.66,0.35,-0.37,28.27,Moderately Stressed
2024-11-08 10:45:00,14.03,29.17,93.0,1.0,34.3,5.7,31.2,3,10,5,10,1,4,9,14.56,0.33,-0.4,29.17,Moderately Stressed
2024-11-08 11:00:00,13.98,30.08,94.0,1.0,34.3,5.65,31.9,3,10,5,11,1,4,9,14.47,0.33,-0.31,30.08,Moderately Stressed
2024-11-08 11:15:00,13.98,30.08,94.0,1.0,35.3,5.65,31.6,3,10,5,11,1,4,9,14.38,0.3,-0.31,30.08,Moderately Stressed
2024-11-08 11:30:00,13.93,30.76,94.0,0.8,36.3,5.59,32.6,3,10,5,11,1,4,9,14.3,0.29,-0.24,30.76,Moderately Stressed
2024-11-08 11:45:00,13.8,31.39,94.0,0.8,36.3,5.59,32.6,3,10,5,11,1,4,9,14.22,0.28,-0.23,31.39,Moderately Stressed
2024-11-08 12:00:00,13.71,31.91,93.0,0.7,39.3,5.56,33.2,3,10,5,12,1,4,9,14.15,0.29,-0.27,31.91,Moderately Stressed
2024-11-08 12:15:00,13.71,31.91,93.0,0.7,39.3,5.52,33.8,3,10,5,12,1,4,9,14.07,0.27,-0.27,31.91,Moderately Stressed
2024-11-08 12:30:00,13.55,32.36,92.0,0.8,42.0,5.47,34.5,3,10,5,12,1,4,9,13.99,0.27,-0.38,32.36,Moderately Stressed
2024-11-08 12:45:00,13.69,32.7,92.0,0.7,42.8,5.47,34.5,3,10,5,12,1,4,9,13.93,0.24,-0.11,32.7,Moderately Stressed
2024-11-08 13:00:00,13.45,33.16,92.0,0.7,42.8,5.46,34.7,3,10,5,13,1,4,9,13.86,0.25,-0.26,33.16,Moderately Stressed
2024-11-08 13:15:00,13.45,33.16,92.0,0.7,42.9,5.46,34.6,3,10,5,13,1,4,9,13.79,0.23,-0.26,33.16,Moderately Stressed
2024-11-08 13:30:00,13.44,33.48,92.0,0.7,47.3,5.4,35.3,3,10,5,13,1,4,9,13.73,0.22,-0.11,33.48,Moderately Stressed
2024-11-08 13:45:00,13.66,33.72,92.0,0.6,46.0,5.4,35.3,3,10,5,13,1,4,9,13.7,0.2,-0.03,33.72,Moderately Stressed
2024-11-08 14:00:00,13.45,34.05,92.0,0.6,46.0,5.44,34.5,3,10,5,14,1,4,9,13.65,0.19,0.0,34.05,Moderately Stressed
2024-11-08 14:15:00,13.45,34.05,92.0,0.6,47.1,5.4,34.9,3,9,4,14,1,4,9,13.61,0.17,0.0,34.05,Moderately Stressed
2024-11-08 14:30:00,13.28,34.51,92.0,0.6,48.3,5.73,31.0,11,32,16,14,1,4,9,13.55,0.16,-0.16,34.51,Moderately Stressed
2024-11-08 14:45:00,13.28,34.51,92.0,0.6,37.0,5.73,31.0,14,39,19,14,1,4,9,13.51,0.15,-0.38,34.51,Moderately Stressed
2024-11-08 15:00:00,17.6,32.8,124.0,0.6,37.0,5.73,29.3,13,39,19,15,1,4,9,13.83,1.19,4.15,34.51,Moderately Stressed
2024-11-08 15:15:00,17.6,32.8,124.0,0.6,32.5,5.76,31.4,11,31,15,15,1,4,9,14.16,1.61,4.15,34.51,Moderately Stressed
2024-11-08 15:30:00,17.11,32.15,116.0,0.6,31.0,5.85,30.5,8,23,11,15,1,4,9,14.46,1.81,3.83,34.51,Moderately Stressed
2024-11-08 15:45:00,17.11,32.15,116.0,0.8,30.1,5.85,30.5,7,22,11,15,1,4,9,14.74,1.94,3.83,34.51,Moderately Stressed
2024-11-08 16:00:00,16.29,31.58,107.0,0.8,30.1,5.84,30.8,7,20,10,16,1,4,9,14.98,1.94,-1.31,34.51,Moderately Stressed
2024-11-08 16:15:00,16.29,31.58,107.0,0.9,32.2,5.83,31.0,6,18,9,16,1,4,9,15.21,1.91,-1.31,34.51,Moderately Stressed
2024-11-08 16:30:00,13.86,31.93,88.0,0.7,33.8,5.86,30.7,6,17,8,16,1,4,9,15.25,1.88,-3.25,34.51,Moderately Stressed
2024-11-08 16:45:00,13.86,31.93,88.0,0.6,32.2,5.86,30.7,2,7,3,16,1,4,9,15.26,1.86,-3.25,34.51,Moderately Stressed
2024-11-08 17:00:00,13.95,31.47,87.0,0.6,32.2,5.9,30.2,2,7,3,17,1,4,9,15.31,1.83,-2.34,34.51,Moderately Stressed
2024-11-08 17:15:00,13.95,31.47,87.0,0.6,28.2,5.95,29.4,2,6,3,17,1,4,9,15.35,1.78,-2.34,34.51,Moderately Stressed
2024-11-08 17:30:00,14.01,30.73,86.0,0.7,25.9,5.99,28.7,2,6,3,17,1,4,9,15.41,1.72,0.15,34.51,Moderately Stressed
2024-11-08 17:45:00,13.99,30.09,84.0,0.9,24.5,5.99,28.7,2,6,3,17,1,4,9,15.47,1.65,0.13,32.8,Moderately Stressed
2024-11-08 18:00:00,14.01,29.54,83.0,0.9,24.5,6.02,28.1,2,6,3,18,1,4,9,15.17,1.55,0.06,32.8,Moderately Stressed
2024-11-08 18:15:00,14.01,29.54,83.0,1.0,23.6,6.03,27.6,2,6,3,18,1,4,9,14.87,1.37,0.06,32.15,Moderately Stressed
2024-11-08 18:30:00,13.96,28.6,80.0,1.1,23.5,6.04,27.2,2,6,3,18,1,4,9,14.61,1.2,-0.05,32.15,Moderately Stressed
2024-11-08 18:45:00,13.96,28.6,80.0,1.1,23.2,6.04,27.2,2,5,2,18,1,4,9,14.34,0.91,-0.03,31.93,Moderately Stressed
2024-11-08 19:00:00,13.96,28.6,80.0,1.1,23.2,6.05,26.9,2,5,2,19,0,4,9,14.15,0.68,-0.05,31.93,Moderately Stressed
2024-11-08 19:15:00,13.89,27.83,79.0,1.3,22.8,6.06,26.5,2,5,2,19,0,4,9,13.95,0.05,-0.12,31.93,Moderately Stressed
2024-11-08 19:30:00,13.89,27.83,79.0,1.2,22.1,6.07,26.2,2,5,2,19,0,4,9,13.95,0.05,-0.07,31.93,Moderately Stressed
2024-11-08 19:45:00,13.89,27.43,78.0,1.3,22.1,6.07,26.2,2,5,2,19,0,4,9,13.96,0.05,-0.07,31.47,Moderately Stressed
2024-11-08 20:00:00,13.9,27.12,81.0,1.3,22.1,6.08,25.9,2,5,2,20,0,4,9,13.95,0.05,-0.06,31.47,Moderately Stressed
2024-11-08 20:15:00,13.9,27.12,81.0,1.3,21.7,6.1,25.6,1,5,2,20,0,4,9,13.95,0.05,0.01,30.73,Moderately Stressed
2024-11-08 20:30:00,13.9,26.81,83.0,1.3,21.4,6.11,25.4,1,5,2,20,0,4,9,13.94,0.05,0.01,30.09,Moderately Stressed
2024-11-08 20:45:00,13.87,26.59,83.0,1.3,21.3,6.11,25.4,1,5,2,20,0,4,9,13.93,0.05,-0.02,29.54,Moderately Stressed
2024-11-08 21:00:00,13.86,26.34,82.0,1.3,21.3,6.11,25.2,1,5,2,21,0,4,9,13.92,0.05,-0.04,29.54,Moderately Stressed
2024-11-08 21:15:00,13.86,26.34,82.0,1.3,21.2,6.12,25.0,1,5,2,21,0,4,9,13.9,0.04,-0.04,28.6,Moderately Stressed
2024-11-08 21:30:00,13.85,26.11,82.0,1.6,21.1,6.12,24.8,1,5,2,21,0,4,9,13.89,0.04,-0.05,28.6,Moderately Stressed
2024-11-08 21:45:00,14.12,25.88,94.0,1.8,21.0,6.12,24.8,1,5,2,21,0,4,9,13.91,0.07,0.25,28.6,Moderately Stressed
2024-11-08 22:00:00,14.08,25.66,93.0,1.8,21.0,6.12,24.5,1,5,2,22,0,4,9,13.92,0.09,0.22,27.83,Moderately Stressed
2024-11-08 22:15:00,14.08,25.66,93.0,1.9,20.9,6.13,24.4,1,5,2,22,0,4,9,13.93,0.1,0.22,27.83,Moderately Stressed
2024-11-08 22:30:00,14.05,25.46,93.0,2.1,20.8,6.14,24.2,1,5,2,22,0,4,9,13.95,0.1,0.2,27.43,Moderately Stressed
2024-11-08 22:45:00,14.05,25.46,93.0,2.4,20.6,6.14,24.2,1,5,2,22,0,4,9,13.96,0.11,-0.07,27.12,Moderately Stressed
2024-11-08 23:00:00,14.04,25.1,93.0,2.4,20.6,6.14,24.0,1,5,2,23,0,4,9,13.97,0.11,-0.04,27.12,Moderately Stressed
2024-11-08 23:15:00,14.04,25.1,93.0,2.6,20.6,6.14,23.8,1,5,2,23,0,4,9,13.98,0.1,-0.04,26.81,Moderately Stressed
2024-11-08 23:30:00,14.02,24.93,92.0,2.7,20.5,6.14,23.7,1,5,2,23,0,4,9,13.99,0.1,-0.03,26.59,Moderately Stressed
2024-11-08 23:45:00,14.01,24.74,92.0,3.2,20.2,6.14,23.7,1,5,2,23,0,4,9,14.0,0.09,-0.04,26.34,Moderately Stressed
2024-11-09 00:00:00,14.01,24.55,92.0,3.2,20.2,6.14,23.5,1,5,2,0,0,5,9,14.02,0.08,-0.03,26.34,Moderately Stressed
2024-11-09 00:15:00,14.01,24.55,92.0,4.2,19.9,6.15,23.3,1,5,2,0,0,5,9,14.03,0.07,-0.03,26.11,Moderately Stressed
2024-11-09 00:30:00,14.01,24.39,92.0,3.6,19.9,6.14,23.2,1,5,2,0,0,5,9,14.04,0.04,-0.01,25.88,Moderately Stressed
2024-11-09 00:45:00,14.0,24.22,92.0,4.2,19.8,6.14,23.2,1,5,2,0,0,5,9,14.03,0.03,-0.01,25.66,Moderately Stressed
2024-11-09 01:00:00,14.01,24.09,91.0,4.2,19.8,6.14,23.0,1,5,2,1,0,5,9,14.03,0.02,0.0,25.66,Moderately Stressed
2024-11-09 01:15:00,14.01,24.09,91.0,4.2,19.7,6.15,22.9,1,5,2,1,0,5,9,14.02,0.02,0.0,25.46,Moderately Stressed
2024-11-09 01:30:00,13.98,23.93,91.0,3.6,20.0,6.14,22.9,1,5,2,1,0,5,9,14.02,0.02,-0.03,25.46,Moderately Stressed
2024-11-09 01:45:00,13.93,23.91,92.0,3.4,20.5,6.14,22.9,1,5,2,1,0,5,9,14.01,0.03,-0.07,25.1,Moderately Stressed
